S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2026 MAR 23 10:51:00,-25.0122,117.8343,256.2332,15.3861,46.0218,4.2672e-14,46.0218
TGO,2026 MAR 23 10:33:00,-24.2298,121.1037,381.446,15.3122,45.1561,6.0835,39.6004

MRO,2026 MAR 23 12:45:00,-19.0981,89.8009,257.4807,15.3656,46.9571,1.1471e-14,46.9571
TGO,2026 MAR 23 12:33:00,-17.9396,92.8187,382.1962,15.3722,47.3513,0.47212,47.5527

MRO,2026 MAR 23 14:36:00,-22.7091,62.9912,256.1548,15.3781,46.3149,2.0612e-14,46.3149
TGO,2026 MAR 23 14:30:00,-20.4599,63.4501,381.2961,15.3114,45.8846,0.5562,45.7735

MRO,2026 MAR 23 16:27:00,-26.4326,36.1743,256.1785,15.39,45.8578,2.6988e-14,45.8578
TGO,2026 MAR 23 16:27:00,-23.083,34.5236,381.4274,15.2797,44.9128,5.3099,40.1042

MRO,2026 MAR 23 18:21:00,-20.7098,8.11,258.5881,15.3672,46.5897,1.778e-14,46.5897
TGO,2026 MAR 23 18:27:00,-16.8877,6.3694,384.2426,15.3486,47.3169,1.2742,46.3213

MRO,2026 MAR 23 22:09:00,-9.2941,-47.9354,261.5121,15.3275,49.6273,2.1157e-14,49.6273
TGO,2026 MAR 23 22:24:00,-13.6115,-50.5874,385.4369,15.3939,48.9619,4.4308,45.278

MRO,2026 MAR 24 00:03:00,-3.4362,-75.9542,263.6412,15.3081,51.89,4.6534e-15,51.89
TGO,2026 MAR 24 00:24:00,-7.23,-79.1276,387.411,15.4369,51.9515,2.632,54.2403

MRO,2026 MAR 25 02:12:00,-8.4459,-97.4707,261.1977,15.3122,49.7771,5.0289e-15,49.7771
TGO,2026 MAR 25 01:57:00,-6.5848,-94.804,387.5564,15.2467,49.6779,0.83998,49.1895

MRO,2026 MAR 25 04:03:00,-12.0983,-124.2927,260.2348,15.3239,48.5314,8.8271e-14,48.5314
TGO,2026 MAR 25 03:54:00,-9.1347,-124.2414,386.9415,15.1814,47.7212,0.37361,48.0009

MRO,2026 MAR 25 07:48:00,-10.0472,-179.1664,261.7689,15.3136,49.1601,1.4354e-14,49.1601
TGO,2026 MAR 25 07:51:00,-5.6112,178.4952,388.8633,15.2064,49.5706,0.27525,49.5949

MRO,2026 MAR 25 13:33:00,16.8115,95.6289,275.873,15.2267,62.3515,3.8595e-14,62.3515
TGO,2026 MAR 25 13:51:00,12.7676,94.7652,395.5833,15.4611,62.5573,0.42733,62.9073

MRO,2026 MAR 25 15:24:00,13.2404,68.7969,273.5137,15.2378,60.2299,3.1365e-14,60.2299
TGO,2026 MAR 25 15:48:00,10.1458,66.1483,394.6622,15.4503,60.9047,6.6457,56.4214

MRO,2026 MAR 26 15:39:00,2.6002,75.2985,266.3919,15.2614,54.3962,3.8824e-14,54.3962
TGO,2026 MAR 26 15:21:00,4.6244,77.2527,391.3568,15.0997,53.4902,0.22162,53.5197

MRO,2026 MAR 26 17:33:00,8.6531,47.2765,270.9301,15.2417,57.56,1.3974e-13,57.56
TGO,2026 MAR 26 17:21:00,10.9506,49.5392,395.7932,15.1978,58.4153,1.0661,57.7789

MRO,2026 MAR 26 19:24:00,4.8588,20.4664,269.4433,15.2539,55.5415,1.6295e-14,55.5415
TGO,2026 MAR 26 19:18:00,8.205,20.1499,394.927,15.1356,56.0229,1.2474,55.2662

MRO,2026 MAR 26 21:15:00,0.93263,-6.3558,266.9156,15.2656,53.5753,9.5437e-15,53.5753
TGO,2026 MAR 26 21:15:00,5.4393,-9.62,393.614,15.0478,53.3326,1.9406,54.8057

MRO,2026 MAR 27 04:51:00,24.2813,-118.5132,280.3836,15.1814,66.9215,6.3611e-15,66.9215
TGO,2026 MAR 27 05:12:00,21.3769,-122.2026,403.4328,15.2761,65.9484,0.061767,65.9464

MRO,2026 MAR 27 04:54:00,33.8249,-119.8386,287.2119,15.1417,73.2414,3.0005e-14,73.2414
TGO,2026 MAR 27 05:15:00,30.1413,-120.1962,409.2334,15.4583,73.6097,0.04881,73.5635

MRO,2026 MAR 27 06:45:00,30.168,-146.576,285.487,15.1589,70.7985,4.0855e-14,70.7985
TGO,2026 MAR 27 07:12:00,27.5191,-149.7529,408.1506,15.385,71.1457,0.045702,71.11

MRO,2026 MAR 28 05:09:00,23.267,-113.1949,279.9359,15.175,66.226,2.4013e-14,66.226
TGO,2026 MAR 28 04:48:00,24.5956,-108.7582,405.3895,15.1303,66.6886,0.056875,66.6608

MRO,2026 MAR 28 07:00:00,19.6055,-139.9853,278.0105,15.1886,63.9125,4.3725e-14,63.9125
TGO,2026 MAR 28 06:45:00,22.0068,-138.2184,404.3825,15.0631,64.2334,0.071545,64.2162

MRO,2026 MAR 28 08:51:00,15.8159,-166.7931,276.0768,15.2011,61.5804,3.9884e-14,61.5804
TGO,2026 MAR 28 08:42:00,19.3146,-167.7289,402.9325,14.9928,61.6633,0.13082,61.7707

MRO,2026 MAR 28 10:42:00,11.9257,166.3864,273.5256,15.2125,59.2683,2.8669e-14,59.2683
TGO,2026 MAR 28 10:39:00,16.5317,162.8066,400.6695,14.9253,59.0583,0.20834,58.9855

MRO,2026 MAR 28 16:30:00,48.2169,79.2543,297.6817,15.0461,83.2233,1.9083e-14,83.2233
TGO,2026 MAR 28 16:42:00,43.4972,83.1813,416.793,15.5022,83.133,0.082392,83.0511

MRO,2026 MAR 28 18:21:00,44.6682,52.6084,296.5186,15.0692,80.7304,9.5417e-15,80.7304
TGO,2026 MAR 28 18:39:00,41.0169,53.3471,416.3247,15.4103,80.6933,0.08348,80.61

MRO,2026 MAR 28 20:12:00,40.9869,25.9803,295.1311,15.0936,78.1841,1.9083e-14,78.1841
TGO,2026 MAR 28 20:36:00,38.3175,23.515,414.4742,15.3183,78.0566,0.082214,77.9744

MRO,2026 MAR 29 18:36:00,33.941,59.4345,288.5456,15.1144,73.2659,1.8271e-14,73.2659
TGO,2026 MAR 29 18:12:00,35.5763,64.2849,412.0849,15.0486,73.9027,0.08822,73.8165

MRO,2026 MAR 29 18:39:00,43.4521,57.9607,295.5174,15.0647,79.8666,8.797e-14,79.8666
TGO,2026 MAR 28 18:39:00,41.0169,53.3471,416.3247,15.4103,80.6933,0.08348,80.61

MRO,2026 MAR 29 20:27:00,30.2787,32.7008,286.902,15.1319,70.7977,6.4949e-14,70.7977
TGO,2026 MAR 29 20:09:00,32.945,34.646,411.085,14.9697,71.3047,0.083927,71.2254

MRO,2026 MAR 29 22:18:00,26.4196,5.9584,283.793,15.1486,68.2415,8.1477e-15,68.2415
TGO,2026 MAR 29 22:06:00,30.1697,4.98,409.0512,14.8889,68.5559,0.10916,68.47

MRO,2026 MAR 30 00:09:00,22.5141,-20.8312,280.2252,15.1622,65.6904,5.3221e-14,65.6904
TGO,2026 MAR 30 00:03:00,27.4112,-24.6779,407.3222,14.8086,65.7987,0.076033,65.7418

MRO,2026 MAR 30 07:48:00,55.3265,-135.3453,302.5286,14.97,88.2876,4.6419e-14,88.2876
TGO,2026 MAR 30 08:03:00,51.1359,-132.2155,423.4358,15.4217,87.9493,5.8513,93.8006

MRO,2026 MAR 30 09:39:00,51.6248,-161.8028,301.7699,15.0056,85.6766,6.0764e-14,85.6766
TGO,2026 MAR 30 10:00:00,49.0048,-161.8201,422.6134,15.345,85.9339,0.089087,85.8449

MRO,2026 MAR 30 11:30:00,47.8195,171.6318,300.1197,15.0344,82.9824,8.6202e-14,82.9824
TGO,2026 MAR 30 11:57:00,46.3137,167.8695,420.6032,15.2211,83.1432,0.3313,83.4745

MRO,2026 MAR 31 06:09:00,39.0181,-99.9557,291.3519,15.0708,76.721,1.6905e-14,76.721
TGO,2026 MAR 31 05:36:00,40.2466,-95.0679,415.7412,14.8617,76.065,0.11017,75.9573

MRO,2026 MAR 31 08:00:00,35.4398,-126.6731,288.3731,15.0894,74.2443,4.0231e-14,74.2443
TGO,2026 MAR 31 07:33:00,37.7364,-124.8018,414.4913,14.7764,73.4991,0.10934,73.3939

MRO,2026 MAR 31 09:51:00,31.7695,-153.4012,286.8343,15.1072,71.7394,1.8271e-14,71.7394
TGO,2026 MAR 31 09:30:00,35.12,-154.5231,413.4487,14.6919,70.8247,0.10678,70.7247

MRO,2026 MAR 31 09:54:00,41.2868,-154.8178,293.8173,15.0614,78.3417,4.1225e-14,78.3417
TGO,2026 MAR 31 09:33:00,43.7216,-151.5208,419.2067,14.9406,79.3039,0.11063,79.1949

MRO,2026 MAR 31 11:45:00,37.5009,178.4872,291.9517,15.0814,75.6998,9.1721e-15,75.6998
TGO,2026 MAR 31 11:30:00,41.043,178.4987,417.5353,14.8389,76.5318,0.075248,76.5432

MRO,2026 MAR 31 13:36:00,33.6556,151.7447,289.0847,15.0981,73.0338,2.5642e-14,73.0338
TGO,2026 MAR 31 13:27:00,38.3597,148.5982,414.6194,14.7425,73.751,0.11284,73.6426

MRO,2026 MAR 31 21:12:00,57.0444,38.397,304.6069,14.9347,89.5369,3.0005e-14,89.5369
TGO,2026 MAR 31 21:24:00,53.722,40.1469,424.4077,15.2461,88.7884,0.071478,88.7173

MRO,2026 MAR 31 22:09:00,-58.8887,-155.6924,252.7604,2.9197,89.1164,6.8806e-14,89.1164
TGO,2026 MAR 31 22:24:00,-56.4951,-152.2914,381.2278,3.3894,88.3776,8.1271,96.059

MRO,2026 APR 01 00:51:00,39.9539,-12.8916,292.4522,15.0661,77.4287,2.8845e-14,77.4287
TGO,2026 APR 02 00:51:00,43.1228,-10.4704,417.7405,14.5744,76.4984,0.28297,76.7352

MRO,2026 APR 01 02:48:00,55.1077,-42.9548,302.3535,14.9589,88.1929,2.642e-14,88.1929
TGO,2026 APR 01 03:18:00,54.2575,-46.4133,424.8382,15.2147,89.0089,0.071169,88.9384

MRO,2026 APR 01 21:27:00,46.8193,45.6598,297.701,15.0089,82.2257,4.2672e-14,82.2257
TGO,2026 APR 01 20:57:00,48.0364,49.569,421.5853,14.7831,81.7252,4.6537,86.1165

MRO,2026 APR 01 23:18:00,43.1084,19.08,295.7504,15.0367,79.6229,2.3155e-14,79.6229
TGO,2026 APR 01 22:54:00,45.8649,19.66,419.5792,14.6861,79.407,0.12645,79.2854

MRO,2026 APR 02 01:09:00,39.2527,-7.5804,292.1989,15.0589,76.9151,4.0925e-14,76.9151
TGO,2026 APR 02 00:51:00,43.1228,-10.4704,417.7405,14.5744,76.4984,0.28297,76.7352

MRO,2026 APR 02 01:12:00,48.7527,-9.1532,298.844,15.0025,83.6622,3.2523e-14,83.6622
TGO,2026 APR 02 00:54:00,50.7419,-6.8214,423.0304,14.8661,84.3564,8.1542,92.0818

MRO,2026 APR 02 11:33:00,-60.6236,18.0257,253.1698,2.8828,87.836,6.9191e-14,87.836
TGO,2026 APR 02 11:45:00,-58.6134,19.7899,379.7507,3.195,87.8235,7.9258,95.4917

MRO,2026 APR 03 14:36:00,50.2494,164.6764,302.0935,14.9731,84.7196,6.5569e-15,84.7196
TGO,2026 APR 03 14:15:00,52.8258,164.6308,424.9863,14.6297,84.803,9.2095,93.753

MRO,2026 APR 04 00:57:00,-62.0486,-168.2134,252.753,2.8486,86.7732,4.1599e-14,86.7732
TGO,2026 APR 04 01:06:00,-60.6028,-168.0165,381.0316,3.0078,87.1686,7.492,94.5419

MRO,2026 APR 04 22:24:00,53.5245,59.8872,301.9482,14.9214,87.0179,4.8025e-14,87.0179
TGO,2026 APR 04 21:42:00,55.3345,63.3783,425.4238,14.4733,86.175,0.13142,86.0605

MRO,2026 APR 05 02:09:00,55.6165,5.0173,303.9357,14.9114,88.5916,6.5535e-14,88.5916
TGO,2026 APR 05 01:39:00,58.3052,8.0633,426.5037,14.6281,89.3371,0.11348,89.2423

MRO,2026 APR 05 18:06:00,-65.7218,-49.888,252.1403,2.7667,84.1099,3.0173e-14,84.1099
TGO,2026 APR 05 18:24:00,-65.1175,-50.0079,379.8536,3.0506,83.4674,2.047,85.5115

MRO,2026 APR 07 07:30:00,-67.8784,123.4726,253.0834,2.7058,82.5233,4.6852e-14,82.5233
TGO,2026 APR 07 07:45:00,-66.8867,123.2968,377.9382,2.9372,82.4809,0.34424,82.8157

MRO,2026 APR 08 20:54:00,-69.741,-63.1594,251.4375,2.6453,81.1426,2.1336e-14,81.1426
TGO,2026 APR 08 21:06:00,-68.7112,-62.6365,379.0956,2.8744,81.2187,0.33753,81.5434

MRO,2026 APR 10 10:18:00,-71.7259,109.9145,251.3938,2.565,79.6919,5.5909e-14,79.6919
TGO,2026 APR 10 10:27:00,-70.542,112.5463,378.5921,2.8864,79.6954,0.32731,80.0066

