MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2020 OCT 06 06:51:00,20.1327,50.5357,279.3435,14.7081,59.0025,4.0731e-14,59.0025,2020 OCT 06 06:21:00,23.1421,54.7366,404.0635,14.5017,59.3101,0.42433,59.1057
2020 OCT 06 08:42:00,16.4417,23.7592,277.7765,14.7228,56.515,2.1097e-14,56.515,2020 OCT 06 08:18:00,20.4764,25.0295,402.8691,14.4183,56.508,0.83753,56.9135
2020 OCT 06 18:12:00,45.4335,-116.9749,297.1902,14.5831,77.5583,9.5417e-15,77.5583,2020 OCT 06 18:15:00,41.9326,-113.0771,416.9871,14.8914,76.8644,0.10926,76.7569
2020 OCT 06 20:03:00,41.8291,-143.5964,295.3735,14.6081,74.8116,4.5871e-14,74.8116,2020 OCT 06 20:12:00,39.3786,-143.0253,416.1842,14.7919,74.1732,0.11009,74.0662
2020 OCT 06 21:54:00,38.0925,-170.2703,293.8439,14.6297,71.9781,3.1845e-14,71.9781,2020 OCT 06 22:09:00,36.729,-172.9567,414.6981,14.6939,71.3772,0.10899,71.2734
2020 OCT 06 21:57:00,47.5799,-171.8383,300.7295,14.5736,79.2267,9.0632e-14,79.2267,2020 OCT 06 22:12:00,45.2078,-169.4238,420.2107,14.9781,79.9446,0.10752,79.8382
2020 OCT 06 23:42:00,24.7472,164.328,283.9847,14.6875,62.1465,4.8861e-14,62.1465,2020 OCT 07 23:39:00,28.6464,168.1288,409.1834,14.2414,61.38,0.36293,61.1944
2020 OCT 06 23:48:00,43.7653,161.5322,298.484,14.5983,76.2875,2.915e-14,76.2875,2020 OCT 07 00:09:00,42.5144,160.3434,417.792,14.8594,77.0605,0.37285,77.3853
2020 OCT 07 01:39:00,39.9306,134.8418,295.1461,14.6189,73.3471,7.9958e-14,73.3471,2020 OCT 07 02:06:00,39.9354,130.2732,414.5173,14.7519,74.2918,0.1135,74.1817
2020 OCT 07 20:18:00,31.6469,-136.8362,288.1779,14.6511,67.0133,6.3928e-14,67.0133,2020 OCT 07 19:45:00,34.0094,-132.3866,412.5313,14.4128,67.0489,0.11935,66.9428
2020 OCT 07 22:09:00,27.9274,-163.5854,286.4067,14.6678,64.2929,3.6299e-14,64.2929,2020 OCT 07 21:42:00,31.371,-162.1558,411.3189,14.3253,64.2486,0.076104,64.1726
2020 OCT 08 00:00:00,24.1037,169.6365,283.9193,14.6825,61.5424,1.3587e-14,61.5424,2020 OCT 07 23:39:00,28.6464,168.1288,409.1834,14.2414,61.38,0.36293,61.1944
2020 OCT 08 09:30:00,53.1913,28.5108,304.4282,14.5164,83.3531,2.0116e-14,83.3531,2020 OCT 08 09:36:00,49.8454,31.9629,421.7406,14.8439,82.4935,0.11367,82.3835
2020 OCT 08 13:09:00,36.0709,-23.0518,291.4201,14.63,70.2393,2.915e-14,70.2393,2020 OCT 09 13:03:00,39.2918,-18.5634,415.4181,14.1814,69.7252,0.14596,69.5928
2020 OCT 08 13:12:00,45.5698,-24.5646,298.1617,14.5778,77.4679,3.8299e-14,77.4679,2020 OCT 08 13:30:00,44.5876,-28.8658,418.757,14.5831,76.7055,0.12933,76.5817
2020 OCT 08 13:15:00,55.044,-26.3968,304.2521,14.5044,84.801,4.8861e-14,84.801,2020 OCT 08 13:33:00,52.8675,-24.0033,423.6615,14.9558,85.4642,0.10337,85.3648
2020 OCT 08 15:06:00,51.2697,-52.9691,302.0244,14.5328,81.8387,9.5417e-15,81.8387,2020 OCT 08 15:30:00,50.4285,-54.6806,422.6351,14.8078,82.708,0.1152,82.5972
2020 OCT 09 11:36:00,39.4684,8.9489,294.4834,14.605,72.6598,3.1806e-14,72.6598,2020 OCT 09 11:06:00,41.9784,11.5271,416.9763,14.2903,72.6656,0.14407,72.5322
2020 OCT 09 13:27:00,35.6329,-17.7552,290.891,14.6244,69.7606,2.163e-14,69.7606,2020 OCT 09 13:03:00,39.2918,-18.5634,415.4181,14.1814,69.7252,0.14596,69.5928
2020 OCT 10 02:39:00,57.3258,147.2112,306.8306,14.4644,86.3396,1.1468e-14,86.3396,2020 OCT 10 02:54:00,54.9248,147.447,424.0734,14.7233,85.6359,0.11375,85.532
2020 OCT 10 04:27:00,44.0872,122.5205,297.1028,14.5697,76.0596,7.1119e-15,76.0596,2020 OCT 11 04:24:00,47.3141,125.9417,418.97,14.0989,75.9899,0.15995,75.8463
2020 OCT 10 04:30:00,53.5651,120.7275,303.3173,14.4989,83.3888,3.4841e-14,83.3888,2020 OCT 10 04:51:00,52.1164,116.2989,421.6871,14.5442,82.4313,3.7411,86.0946
2020 OCT 10 08:15:00,55.8977,65.5413,303.4388,14.4681,85.1494,7.0852e-14,85.1494,2020 OCT 10 08:48:00,55.1147,60.7023,425.4449,14.6806,85.5423,7.8075,93.2169
2020 OCT 10 11:54:00,39.1976,14.2301,294.1004,14.5983,72.3019,4.15e-14,72.3019,2020 OCT 10 11:57:00,41.5149,9.4731,382.8204,14.33,72.4241,175.6773,103.326
2020 OCT 11 02:54:00,47.6046,154.4801,300.4819,14.5419,78.6467,8.996e-15,78.6467,2020 OCT 11 02:27:00,49.8387,156.4058,421.9751,14.2325,78.8397,0.15061,78.7039
2020 OCT 11 04:45:00,43.8123,127.827,296.9781,14.565,75.7065,4.2672e-14,75.7065,2020 OCT 11 04:24:00,47.3141,125.9417,418.97,14.0989,75.9899,0.15995,75.8463
2020 OCT 11 19:45:00,52.4404,-92.1641,301.9748,14.4925,82.2586,7.2535e-14,82.2586,2020 OCT 12 19:45:00,55.2792,-87.8504,424.4598,14.13,82.8636,0.15055,82.7376
2020 OCT 11 19:48:00,61.8931,-94.5064,307.4439,14.385,89.6289,4.5122e-14,89.6289,2020 OCT 11 20:12:00,60.2368,-95.4442,426.5429,14.7117,89.6156,0.101,89.5355
2020 OCT 12 18:12:00,55.5298,-60.2057,304.8523,14.465,84.5689,3.2435e-14,84.5689,2020 OCT 12 17:48:00,56.8542,-57.584,426.4542,14.2506,84.7314,6.9545,91.677
2020 OCT 13 10:09:00,-66.1452,-115.4012,249.757,2.3033,87.2622,1.1901e-14,87.2622,2020 OCT 13 10:33:00,-64.3438,-114.1736,381.0245,2.7742,87.0618,0.36266,87.4169
2020 OCT 13 14:45:00,53.0558,0.22212,303.634,14.4869,82.5397,2.8448e-14,82.5397,2020 OCT 13 14:36:00,55.4347,-2.1992,382.8994,14.1794,83.122,175.7448,92.6228
2020 OCT 14 07:36:00,57.6072,113.4678,305.8222,14.4303,85.9567,2.4892e-14,85.9567,2020 OCT 14 07:09:00,58.8272,114.2227,425.1347,14.0428,85.4469,8.107,93.5468
2020 OCT 14 10:27:00,-65.6659,-110.0392,250.0326,2.3028,87.7881,7.1403e-14,87.7881,2020 OCT 13 10:33:00,-64.3438,-114.1736,381.0245,2.7742,87.0618,0.36266,87.4169
2020 OCT 14 11:21:00,59.9715,58.1941,306.5622,14.3939,87.7546,5.0188e-14,87.7546,2020 OCT 14 11:06:00,61.6166,59.7013,429.0684,14.2511,88.5972,12.1454,100.7215
2020 OCT 14 23:33:00,-68.5274,57.773,250.5301,2.2356,85.6275,6.9773e-14,85.6275,2020 OCT 14 23:54:00,-66.2434,59.2985,381.2264,2.6778,86.1073,0.35736,86.4539
2020 OCT 15 01:24:00,-64.9168,32.0236,251.7402,2.3189,88.4422,2.3801e-14,88.4422,2020 OCT 15 01:51:00,-64.4535,27.0828,381.0145,2.4272,88.4612,6.8374,95.2652
2020 OCT 15 23:51:00,-68.2734,63.1361,250.6342,2.2353,85.9681,3.5878e-14,85.9681,2020 OCT 14 23:54:00,-66.2434,59.2985,381.2264,2.6778,86.1073,0.35736,86.4539
2020 OCT 16 00:45:00,62.5373,-128.3029,306.2846,14.3483,89.5425,2.4013e-14,89.5425,2020 OCT 16 00:27:00,63.3599,-127.9675,429.8657,14.0786,89.3254,12.9525,102.128
2020 OCT 16 18:33:00,-69.5671,149.9713,253.4675,2.2181,85.0092,7.9514e-15,85.0092,2020 OCT 16 19:09:00,-68.5309,147.6248,379.7923,2.6456,84.6143,2.8464,87.4038
2020 OCT 17 11:21:00,-64.78,-93.9496,251.1329,2.3019,88.9094,5.5569e-14,88.9094,2020 OCT 17 10:51:00,-66.2378,-89.4183,379.8172,2.1178,88.2353,8.6037,96.6227
2020 OCT 18 07:57:00,-71.8709,-36.9069,250.7528,2.1475,83.4099,3.1365e-14,83.4099,2020 OCT 18 08:30:00,-70.1166,-37.695,380.8437,2.63,83.593,3.7053,87.1533
2020 OCT 19 00:45:00,-67.0349,79.4419,249.0892,2.2497,87.3635,2.1819e-14,87.3635,2020 OCT 19 00:12:00,-67.9488,84.3976,381.207,2.045,87.1494,7.1119,93.9174
2020 OCT 19 06:21:00,-65.6635,-1.6605,250.8988,2.2914,88.4266,4.0231e-14,88.4266,2020 OCT 19 06:06:00,-67.7727,-2.8876,381.8813,1.9664,87.5409,0.37971,87.8987
2020 OCT 20 19:45:00,-68.3228,171.5272,253.1815,2.2256,86.5734,1.5903e-14,86.5734,2020 OCT 20 19:27:00,-69.4753,171.7095,381.2867,1.9458,86.2951,0.36993,86.6396
2020 OCT 22 09:09:00,-71.0566,-15.4749,251.3326,2.1478,84.6501,5.9167e-14,84.6501,2020 OCT 22 08:48:00,-70.9275,-13.2469,381.6888,1.9556,85.2041,0.39779,85.5764
2020 OCT 27 08:48:00,-74.0429,35.9261,251.8203,1.9917,83.1124,9.6733e-15,83.1124,2020 OCT 27 08:42:00,-73.3603,34.983,381.4782,1.8317,84.0158,0.35015,84.3297
2020 OCT 29 03:48:00,-74.8486,127.991,251.8225,1.9683,82.72,3.556e-15,82.72,2020 OCT 29 03:57:00,-74.401,129.9993,381.0466,2.2483,82.5605,0.32898,82.8564
2020 OCT 30 15:18:00,-71.7071,-28.3763,250.4981,2.0858,85.4409,3.6542e-14,85.4409,2020 OCT 30 14:42:00,-71.8707,-24.2824,406.2017,1.775,85.9603,175.6258,96.5568
