S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2025 SEP 29 08:27:00,-30.4958,-92.3274,252.4061,15.7958,70.2253,3.2445e-14,70.2253
TGO,2025 SEP 29 08:27:00,-28.6983,-90.5627,381.3081,15.9133,70.6839,0.4875,70.6965

MRO,2025 SEP 29 08:30:00,-20.7971,-93.6235,255.2852,15.7581,65.1288,7.4323e-14,65.1288
TGO,2025 SEP 29 08:24:00,-19.8148,-92.5263,383.3759,15.7339,64.3813,0.43248,64.4323

MRO,2025 SEP 30 21:48:00,-40.0501,83.1299,251.1244,15.8475,75.4877,1.4575e-14,75.4877
TGO,2025 SEP 30 21:51:00,-39.9192,82.9445,378.066,15.8839,75.773,0.5208,75.7476

MRO,2025 OCT 02 11:09:00,-49.783,-101.2288,248.8968,15.9117,81.0073,4.2225e-14,81.0073
TGO,2025 OCT 02 11:15:00,-50.8676,-101.9258,378.4187,15.9628,81.9929,0.52583,82.0952

MRO,2025 OCT 10 03:15:00,69.5986,-84.7538,312.0844,4.2042,88.3234,1.4362e-14,88.3234
TGO,2025 OCT 10 03:06:00,69.4529,-85.141,430.9981,4.0322,89.166,5.7728,94.5609

MRO,2025 OCT 11 16:39:00,69.3571,89.2225,312.5149,4.2058,88.7284,2.3155e-14,88.7284
TGO,2025 OCT 11 16:27:00,70.6891,88.7107,432.7282,3.9769,89.058,0.49165,89.32

MRO,2025 OCT 19 19:06:00,75.139,133.2348,315.5567,4.4072,86.9107,1.778e-14,86.9107
TGO,2025 OCT 19 19:03:00,75.4644,132.1351,433.4787,4.2853,87.18,0.44468,87.4039

