S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2025 SEP 29 14:21:00,-29.5847,-177.0892,382.3898,15.8878,70.786,0.49114,70.7939

MRO,2025 SEP 29 15:57:00,-26.5592,157.8845,254.4637,15.7767,68.029,2.8448e-14,68.029
TGO,2025 SEP 29 16:18:00,-26.7861,153.3691,382.2173,15.8164,68.6021,0.69121,67.9165

MRO,2025 SEP 30 16:15:00,-28.3879,163.24,253.9107,15.7861,68.915,5.769e-14,68.915
TGO,2025 SEP 30 15:54:00,-30.2031,166.8967,382.112,15.6892,68.7318,0.48921,68.729

MRO,2025 SEP 30 18:09:00,-22.7052,135.206,255.6277,15.7667,65.9693,6.6412e-14,65.9693
TGO,2025 SEP 30 17:51:00,-27.4354,137.2441,381.3056,15.6106,66.4152,0.47475,66.4221

MRO,2025 SEP 30 19:51:00,-55.7816,113.2534,250.472,15.9578,84.844,2.6228e-14,84.844
TGO,2025 SEP 30 19:57:00,-51.0096,116.7076,377.992,16.2856,84.9428,1.4864,86.3322

MRO,2025 SEP 30 21:48:00,-40.0501,83.1299,251.1244,15.8475,75.4877,1.4575e-14,75.4877
TGO,2025 SEP 30 21:51:00,-39.9192,82.9445,378.066,15.8839,75.773,0.5208,75.7476

MRO,2025 SEP 30 23:45:00,-24.2746,53.5915,254.4393,15.7764,66.7936,3.4403e-14,66.7936
TGO,2025 SEP 30 23:45:00,-28.5681,50.7491,380.3021,15.5869,66.7026,0.47949,66.703

MRO,2025 OCT 01 03:21:00,-51.6049,3.1267,252.0675,15.9161,82.2335,6.3631e-14,82.2335
TGO,2025 OCT 01 03:48:00,-49.3147,0.29148,379.8042,16.1653,83.0711,0.54046,83.1944

MRO,2025 OCT 01 03:24:00,-41.8742,1.4395,252.8403,15.8525,76.4641,1.1254e-13,76.4641
TGO,2025 OCT 01 03:45:00,-40.6425,-3.5121,380.2318,15.8631,75.9124,0.52112,75.8846

MRO,2025 OCT 02 01:51:00,-39.7831,33.5544,251.7034,15.8453,75.1582,1.0433e-13,75.1582
TGO,2025 OCT 02 01:24:00,-41.1294,37.8662,379.1117,15.6947,74.4445,47.5303,112.6871

MRO,2025 OCT 02 03:42:00,-43.8188,6.8503,252.218,15.8656,77.4708,3.1815e-14,77.4708
TGO,2025 OCT 02 03:21:00,-44.0142,10.5764,379.5109,15.7733,76.744,0.52034,76.707

MRO,2025 OCT 02 05:36:00,-38.1583,-21.3475,252.7638,15.835,74.1889,2.1097e-14,74.1889
TGO,2025 OCT 02 05:18:00,-41.2245,-19.4877,380.1837,15.6669,74.2165,0.51558,74.1771

MRO,2025 OCT 02 09:15:00,-55.77,-72.7687,248.591,15.9597,84.5926,5.0914e-14,84.5926
TGO,2025 OCT 02 09:18:00,-53.2285,-71.7641,379.2699,16.0753,84.1138,1.7114,85.7457

MRO,2025 OCT 02 11:09:00,-49.783,-101.2288,248.8968,15.9117,81.0073,4.2225e-14,81.0073
TGO,2025 OCT 02 11:15:00,-50.8676,-101.9258,378.4187,15.9628,81.9929,0.52583,82.0952

MRO,2025 OCT 02 11:12:00,-40.0404,-102.8864,250.1512,15.85,75.2844,1.8062e-14,75.2844
TGO,2025 OCT 02 11:12:00,-42.2142,-105.9684,378.8894,15.6444,74.5274,0.51526,74.485

MRO,2025 OCT 02 16:42:00,-61.4966,179.2885,249.7483,16.015,87.946,3.4404e-14,87.946
TGO,2025 OCT 02 17:12:00,-59.4164,176.4852,380.9568,16.3147,88.8089,9.8001,98.5965

MRO,2025 OCT 03 17:03:00,-53.8913,-177.3882,250.309,15.9378,83.2074,7.3979e-15,83.2074
TGO,2025 OCT 03 16:45:00,-54.6428,-173.5993,380.5867,15.8983,83.3268,1.6377,84.8855

MRO,2025 OCT 04 00:33:00,-50.0569,72.8277,249.9381,15.9189,80.9629,3.4878e-14,80.9629
TGO,2025 OCT 04 00:36:00,-53.1444,69.6832,378.3302,15.7581,81.4181,0.57904,81.7072

MRO,2025 OCT 04 06:06:00,-61.8569,-6.5564,252.1433,16.0286,87.9445,4.9683e-14,87.9445
TGO,2025 OCT 04 06:33:00,-61.3287,-11.3639,379.9062,16.1464,88.3834,10.8711,99.244

MRO,2025 OCT 04 07:00:00,69.4348,162.3519,313.7175,4.1653,87.4883,2.3372e-14,87.4883
TGO,2025 OCT 04 07:33:00,65.0987,160.6761,430.4589,4.5889,87.2804,0.53744,87.5354

MRO,2025 OCT 05 06:27:00,-53.9817,-3.3159,252.5479,15.9458,83.0566,6.472e-15,83.0566
TGO,2025 OCT 05 06:06:00,-56.629,-1.9064,379.4336,15.6992,82.7993,2.2293,84.9741

MRO,2025 OCT 05 20:24:00,69.3717,-23.5797,315.2789,4.1733,87.7704,2.3641e-14,87.7704
TGO,2025 OCT 05 20:54:00,66.8852,-26.0872,431.6298,4.4928,87.3448,0.52808,87.6071

MRO,2025 OCT 06 19:51:00,-53.8099,170.6221,250.4941,15.945,82.6977,6.7937e-15,82.6977
TGO,2025 OCT 06 19:27:00,-58.6215,169.9509,380.4732,15.5111,82.5226,2.8078,85.2907

MRO,2025 OCT 07 01:27:00,-55.822,89.3526,250.1329,15.9778,83.9577,5.1285e-14,83.9577
TGO,2025 OCT 07 01:21:00,-59.7676,84.3894,378.1221,15.5497,83.4134,0.46798,83.3807

MRO,2025 OCT 07 07:54:00,74.7382,-179.2672,315.8939,4.3481,84.8278,1.9083e-14,84.8278
TGO,2025 OCT 07 08:18:00,70.5858,-177.8154,433.3354,4.8342,84.5004,0.4901,84.723

MRO,2025 OCT 08 05:27:00,-65.4022,42.3734,249.4709,16.0997,89.4531,4.5092e-14,89.4531
TGO,2025 OCT 08 04:54:00,-65.776,47.3358,379.9891,15.8953,88.5891,0.44823,88.5937

MRO,2025 OCT 09 18:51:00,-65.6564,-143.5393,251.0059,16.1089,89.3414,4.4556e-14,89.3414
TGO,2025 OCT 09 18:15:00,-67.5873,-139.0496,381.2804,15.8242,88.9523,0.44743,88.9371

MRO,2025 OCT 09 21:36:00,77.0192,1.8425,318.4343,4.4778,83.9209,2.2264e-14,83.9209
TGO,2025 OCT 08 21:39:00,72.0307,-2.5814,433.2971,4.8711,84.1403,0.47638,84.3559

MRO,2025 OCT 10 03:15:00,69.5986,-84.7538,312.0844,4.2042,88.3234,1.4362e-14,88.3234
TGO,2025 OCT 10 03:06:00,69.4529,-85.141,430.9981,4.0322,89.166,5.7728,94.5609

MRO,2025 OCT 11 11:03:00,67.4773,170.0021,311.9799,4.1403,89.9086,3.06e-14,89.9086
TGO,2025 OCT 11 10:33:00,69.9005,173.3247,432.4542,3.8753,89.8621,0.49877,90.1323

MRO,2025 OCT 11 16:39:00,69.3571,89.2225,312.5149,4.2058,88.7284,2.3155e-14,88.7284
TGO,2025 OCT 11 16:27:00,70.6891,88.7107,432.7282,3.9769,89.058,0.49165,89.32

MRO,2025 OCT 11 22:15:00,71.1344,7.8851,315.5364,4.2342,87.8048,1.3955e-14,87.8048
TGO,2025 OCT 11 22:21:00,71.3723,4.3398,432.5031,4.095,88.2678,5.0511,93.1233

MRO,2025 OCT 13 06:03:00,69.2865,-96.8455,312.2592,4.2044,89.0672,7.1119e-15,89.0672
TGO,2025 OCT 13 05:48:00,72.3186,-94.9516,432.7121,4.0875,88.0793,2.9798,90.9597

MRO,2025 OCT 13 09:45:00,76.6267,-146.9174,316.9126,4.4678,84.8034,2.2321e-14,84.8034
TGO,2025 OCT 13 09:45:00,73.9867,-143.7707,434.8592,4.6775,85.1099,1.0244,86.0096

MRO,2025 OCT 13 11:39:00,71.1507,-178.175,314.4752,4.2333,88.1024,2.0131e-14,88.1024
TGO,2025 OCT 13 11:42:00,72.4732,178.9519,433.1731,4.0906,88.0386,0.47482,88.2856

MRO,2025 OCT 15 01:03:00,71.4528,-3.9774,316.0142,4.2497,88.1972,3.4276e-14,88.1972
TGO,2025 OCT 15 01:03:00,73.7,-4.7082,433.7973,4.2008,87.3327,0.46271,87.569

MRO,2025 OCT 15 04:45:00,79.0225,-51.9356,315.8075,4.6539,83.6946,1.1046e-14,83.6946
TGO,2025 OCT 15 05:00:00,75.265,-49.8644,432.7433,5.0353,83.7219,0.44324,83.9185

MRO,2025 OCT 15 06:39:00,73.3646,-84.4391,312.9056,4.3364,87.0287,7.2468e-15,87.0287
TGO,2025 OCT 15 06:57:00,74.2751,-87.4399,433.371,4.4283,86.2944,1.6711,87.9127

MRO,2025 OCT 16 23:48:00,71.0593,33.4551,313.1822,4.2492,88.7666,1.3494e-14,88.7666
TGO,2025 OCT 17 23:48:00,74.1595,37.0256,433.3482,3.8475,88.9324,0.45825,89.1795

MRO,2025 OCT 18 00:06:00,72.7592,39.5281,313.5448,4.3064,87.9588,1.0183e-14,87.9588
TGO,2025 OCT 17 23:48:00,74.1595,37.0256,433.3482,3.8475,88.9324,0.45825,89.1795

MRO,2025 OCT 19 13:30:00,72.9236,-146.394,314.6376,4.3147,88.1666,2.7452e-14,88.1666
TGO,2025 OCT 19 13:09:00,75.0872,-144.6807,434.6824,4.0881,87.9609,0.44892,88.194

MRO,2025 OCT 19 17:12:00,80.5827,166.7865,316.294,4.7947,83.7327,8.1089e-15,83.7327
TGO,2025 OCT 19 17:06:00,75.9069,171.1229,432.4855,4.9864,84.6188,0.43688,84.8146

MRO,2025 OCT 19 19:06:00,75.139,133.2348,315.5567,4.4072,86.9107,1.778e-14,86.9107
TGO,2025 OCT 19 19:03:00,75.4644,132.1351,433.4787,4.2853,87.18,0.44468,87.4039

MRO,2025 OCT 20 00:42:00,76.6848,52.7916,314.2744,4.495,86.032,1.6905e-14,86.032
TGO,2025 OCT 20 00:57:00,75.5765,49.1878,433.8617,4.4983,86.47,2.964,89.411

MRO,2025 OCT 21 08:30:00,75.1043,-52.673,313.5095,4.4164,87.2129,3.6054e-14,87.2129
TGO,2025 OCT 21 08:24:00,75.8619,-48.5235,432.9716,4.5958,86.2994,0.43952,86.5099

MRO,2025 OCT 21 14:06:00,76.598,-133.1933,314.462,4.4992,86.3752,3.1686e-14,86.3752
TGO,2025 OCT 21 14:18:00,75.8602,-131.8214,434.9222,4.7853,85.71,2.0838,87.7713

MRO,2025 OCT 21 19:42:00,78.7217,147.0702,314.6516,4.6342,85.2154,1.4423e-14,85.2154
TGO,2025 OCT 21 20:12:00,75.9693,144.6428,433.8792,4.9589,85.1319,0.43649,85.3283

MRO,2025 OCT 24 09:24:00,80.2521,-31.5507,316.237,4.7814,84.8514,1.9606e-14,84.8514
TGO,2025 OCT 23 09:33:00,75.7368,-36.221,433.0899,5.2558,84.4744,0.43652,84.6597

