MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2021 JUL 16 04:00:00,66.632,127.6306,312.2903,4.0492,78.5777,3.4403e-14,78.5777,2021 JUL 16 04:06:00,66.0773,124.6757,429.2623,3.9497,79.3817,0.54189,79.696
2021 JUL 17 06:12:00,63.3095,104.4201,309.9919,4.0047,80.6877,2.3155e-14,80.6877,2021 JUL 17 05:39:00,66.6123,109.3631,430.189,3.7989,79.7043,0.52583,80.0078
2021 JUL 17 11:48:00,65.0063,22.8965,311.1709,4.0206,79.5905,1.9347e-14,79.5905,2021 JUL 17 11:33:00,67.0893,23.9051,430.9097,3.8444,79.1866,0.52217,79.4856
2021 JUL 17 17:24:00,67.218,-58.2038,310.8359,4.065,78.079,1.4662e-14,78.079,2021 JUL 17 17:27:00,67.7912,-61.6824,431.169,3.8817,78.5783,0.51649,78.8717
2021 JUL 19 04:54:00,73.0792,145.577,313.3722,4.2053,74.178,4.4811e-14,74.178,2021 JUL 19 04:51:00,70.9801,147.3864,431.5057,4.2775,75.0006,0.48886,75.2593
2021 JUL 19 06:48:00,67.4861,115.8615,311.5985,4.0739,77.7998,1.7201e-14,77.7998,2021 JUL 19 06:48:00,69.4091,112.5558,431.448,3.8533,77.6334,0.79944,77.9727
2021 JUL 20 18:18:00,73.5541,-40.2498,315.231,4.2214,73.787,1.4224e-14,73.787,2021 JUL 20 18:12:00,72.2638,-36.8002,432.9672,4.3542,73.954,0.47682,74.2026
2021 JUL 20 20:12:00,67.9423,-70.1021,311.6685,4.0806,77.4267,2.6658e-14,77.4267,2021 JUL 20 20:09:00,70.8345,-72.3217,431.7098,3.8842,76.5696,0.48975,76.8452
2021 JUL 20 23:54:00,75.2467,-120.7564,314.9219,4.3053,72.6219,1.3114e-14,72.6219,2021 JUL 21 00:06:00,72.6216,-120.8075,434.3975,4.4964,73.2118,0.47372,73.4527
2021 JUL 22 13:18:00,75.9703,53.596,314.2085,4.3331,72.0941,1.9215e-14,72.0941,2021 JUL 22 13:27:00,73.5265,56.0384,433.0883,4.6419,72.1638,0.46401,72.3942
2021 JUL 22 15:12:00,70.4307,22.7851,314.4605,4.1283,75.7324,1.5903e-14,75.7324,2021 JUL 22 15:24:00,72.37,18.4013,433.0617,4.0308,75.0279,0.47571,75.2886
2021 JUL 22 18:54:00,78.1824,-26.4512,317.0962,4.4475,70.6996,9.5417e-15,70.6996,2021 JUL 22 19:21:00,73.9039,-28.2687,433.106,4.7644,71.5314,0.45987,71.7551
2021 JUL 24 10:12:00,72.9302,116.2557,314.2007,4.215,73.9561,7.1119e-15,73.9561,2021 JUL 24 10:39:00,73.7968,111.9644,434.0015,4.3669,72.9596,0.4619,73.1992
2021 JUL 25 21:45:00,69.4765,-44.3899,314.1941,4.1089,76.1937,2.6324e-14,76.1937,2021 JUL 26 21:36:00,73.5321,-39.6432,432.9098,3.6403,75.4795,0.46343,75.7467
2021 JUL 28 05:51:00,70.1764,-143.1779,314.1287,4.1292,75.6173,8.5639e-15,75.6173,2021 JUL 28 05:03:00,73.8921,-138.1801,434.5842,3.6836,75.0565,0.46017,75.32
2021 JUL 28 11:27:00,72.4324,135.9391,314.9379,4.1878,74.1436,1.698e-14,74.1436,2021 JUL 28 10:57:00,74.2295,138.1274,433.058,3.8469,74.3166,0.45716,74.5722
2021 JUL 28 13:18:00,76.1714,111.3783,316.0881,4.3511,71.6638,1.1468e-14,71.6638,2021 JUL 27 13:21:00,74.5792,107.6722,434.1618,4.7919,70.9388,0.45306,71.1583
2021 JUL 28 17:03:00,74.0466,55.1601,314.0314,4.2533,73.0462,1.5982e-14,73.0462,2021 JUL 28 16:51:00,74.2757,53.7677,433.4836,3.9658,73.893,0.45696,74.1444
2021 JUL 30 06:27:00,74.2404,-130.7333,315.4265,4.2647,72.8454,1.6218e-14,72.8454,2021 JUL 30 06:12:00,74.5687,-127.8068,434.5948,4.2164,72.8396,0.45428,73.0804
2021 JUL 30 12:03:00,76.4229,148.7044,315.7987,4.3447,71.4828,1.834e-14,71.4828,2021 JUL 30 12:06:00,74.673,149.0283,433.3395,4.415,72.1045,0.45299,72.3376
2021 AUG 01 01:27:00,76.8712,-37.0218,317.7193,4.3669,71.1402,1.2821e-14,71.1402,2021 AUG 01 01:27:00,74.4261,-32.553,432.4456,4.6647,71.2824,0.45491,71.5076
2021 AUG 01 07:03:00,78.5508,-116.8389,317.1911,4.4967,69.9906,8.4524e-15,69.9906,2021 AUG 01 07:21:00,74.2519,-117.1676,434.4409,4.7667,70.9769,0.45649,71.1991
2021 AUG 02 22:21:00,73.6552,25.2986,316.6236,4.2256,73.1532,7.1119e-15,73.1532,2021 AUG 02 22:39:00,74.4222,21.7847,433.6907,4.2833,72.555,0.45567,72.7944
2021 AUG 04 11:45:00,73.8703,-160.6554,315.3844,4.2325,72.966,1.4939e-14,72.966,2021 AUG 04 12:00:00,73.8575,-160.2096,431.922,4.5056,71.9971,0.46096,72.2315
2021 AUG 04 15:30:00,72.2604,143.8129,314.9194,4.1806,74.006,1.1245e-14,74.006,2021 AUG 05 15:30:00,74.3338,148.0758,433.4052,3.8256,74.0315,0.45608,74.2874
2021 AUG 04 17:21:00,76.0279,119.211,316.0888,4.3411,71.5049,1.5923e-14,71.5049,2021 AUG 04 17:54:00,73.4623,116.0246,433.0121,4.6642,71.5789,0.4646,71.8092
2021 AUG 06 06:45:00,76.2961,-66.6991,315.7024,4.3508,71.297,8.6007e-15,71.297,2021 AUG 06 07:15:00,72.5075,-67.0894,433.5885,4.8117,71.3563,0.47354,71.5855
2021 AUG 06 23:36:00,72.5169,44.8666,315.2036,4.1897,73.7657,2.249e-15,73.7657,2021 AUG 06 22:57:00,74.0241,48.7755,433.345,3.8178,74.2057,0.45914,74.4639
