Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	2	102	Grazing	2026 JAN 21 20:13:42	-	2026 JAN 21 20:44:16	1834.00	-53.77	-	-30.72	-55.66	-	39.27	-	14	-	-	-		
N/A	3	102	Grazing	2026 JAN 21 22:11:28	-	2026 JAN 21 22:42:22	1854.00	-82.80	-	-59.19	-56.10	-	39.89	-	14	-	-	-		
N/A	4	102	Grazing	2026 JAN 22 00:09:14	-	2026 JAN 22 00:40:24	1870.00	-111.73	-	-87.68	-56.42	-	40.39	-	14	-	-	-		
N/A	5	102	Grazing	2026 JAN 22 02:07:05	-	2026 JAN 22 02:38:25	1880.00	-140.60	-	-116.25	-56.63	-	40.68	-	14	-	-	-	&mroOverlap; 	
N/A	6	102	Grazing	2026 JAN 22 04:04:50	-	2026 JAN 22 04:36:30	1900.00	-169.78	-	-144.78	-57.23	-	41.12	-	3	-	-	-	&daysideMatch:MAWRTH VALLIS; &mroOverlap; 	
N/A	7	102	Grazing	2026 JAN 22 06:02:39	-	2026 JAN 22 06:34:41	1922.00	161.11	-	-173.23	-57.71	-	41.80	-	14	-	-	-	&mroOverlap; 	
N/A	8	102	Grazing	2026 JAN 22 08:00:30	-	2026 JAN 22 08:32:52	1942.00	132.07	-	158.34	-58.10	-	42.49	-	14	-	-	-	&mroOverlap; 	
N/A	9	102	Grazing	2026 JAN 22 09:58:21	-	2026 JAN 22 10:31:01	1960.00	103.14	-	129.93	-58.34	-	43.21	-	14	-	-	-	&mroOverlap; 	
N/A	10	102	Grazing	2026 JAN 22 11:56:05	-	2026 JAN 22 12:28:59	1974.00	74.10	-	101.40	-58.74	-	43.53	-	3	-	-	-	&daysideMatch:OLYMPUS MONS; &mroOverlap; 	
N/A	11	102	Grazing	2026 JAN 22 13:53:50	-	2026 JAN 22 14:26:56	1986.00	45.07	-	72.82	-59.11	-	43.75	-	14	-	-	-	&mroOverlap; 	
N/A	12	102	Merged	2026 JAN 22 15:51:42	-	2026 JAN 22 16:25:02	1999.54	16.08	-	44.29	-59.40	-	44.13	-	14	-	-	-	&mroOverlap; 	
N/A	13	102	Merged	2026 JAN 22 17:49:35	-	2026 JAN 22 18:23:09	2013.39	-12.90	-	15.79	-59.66	-	44.59	-	14	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
N/A	14	102	Merged	2026 JAN 22 19:47:24	-	2026 JAN 22 20:21:15	2030.45	-41.99	-	-12.69	-60.05	-	45.08	-	14	-	-	-	&daysideMatch:TIANWEN1; 	
N/A	15	102	Merged	2026 JAN 22 21:45:12	-	2026 JAN 22 22:19:19	2047.32	-71.06	-	-41.13	-60.41	-	45.60	-	14	-	-	-		
N/A	16	102	Ingress	2026 JAN 22 23:42:59	2026 JAN 22 23:52:25	2026 JAN 22 23:55:42	763.00	-100.06	-86.47	-84.04	-60.70	-33.19	-22.61	5.41	14	-	-	-		
N/A	16	102	Egress	2026 JAN 23 00:05:20	2026 JAN 23 00:08:33	2026 JAN 23 00:17:21	721.00	-78.55	-76.71	-69.59	9.38	19.79	46.07	6.32	14	-	-	-		
N/A	17	102	Ingress	2026 JAN 23 01:40:50	2026 JAN 23 01:50:04	2026 JAN 23 01:53:10	740.00	-128.93	-115.38	-113.03	-60.85	-34.03	-24.07	5.39	14	-	-	-		
N/A	17	102	Egress	2026 JAN 23 02:03:41	2026 JAN 23 02:06:43	2026 JAN 23 02:15:20	699.00	-106.98	-105.22	-98.14	10.88	20.67	46.33	6.34	14	-	-	-		
N/A	18	102	Ingress	2026 JAN 23 03:38:39	2026 JAN 23 03:47:41	2026 JAN 23 03:50:36	717.00	-157.96	-144.36	-142.08	-61.15	-35.02	-25.68	5.37	14	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
N/A	18	102	Egress	2026 JAN 23 04:02:04	2026 JAN 23 04:04:55	2026 JAN 23 04:13:20	676.00	-135.40	-133.72	-126.71	12.41	21.58	46.57	6.36	14	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
N/A	19	102	Ingress	2026 JAN 23 05:36:28	2026 JAN 23 05:45:18	2026 JAN 23 05:48:03	695.00	172.84	-173.40	-171.17	-61.59	-36.16	-27.39	5.34	14	-	-	-		
N/A	19	102	Egress	2026 JAN 23 06:00:30	2026 JAN 23 06:03:11	2026 JAN 23 06:11:25	655.00	-163.81	-162.19	-155.20	14.01	22.62	46.97	6.38	14	-	-	-		
N/A	20	102	Ingress	2026 JAN 23 07:34:21	2026 JAN 23 07:43:00	2026 JAN 23 07:45:36	675.00	143.76	157.60	159.78	-61.90	-37.11	-28.84	5.31	14	-	-	-		
N/A	20	102	Egress	2026 JAN 23 07:58:58	2026 JAN 23 08:01:30	2026 JAN 23 08:09:34	636.00	167.79	169.35	176.37	15.63	23.74	47.52	6.40	14	-	-	-		
N/A	21	102	Ingress	2026 JAN 23 09:32:13	2026 JAN 23 09:40:42	2026 JAN 23 09:43:11	658.00	114.76	128.64	130.78	-62.13	-37.93	-30.06	5.29	14	-	-	-		
N/A	21	102	Egress	2026 JAN 23 09:57:22	2026 JAN 23 09:59:47	2026 JAN 23 10:07:41	619.00	139.39	140.91	147.96	17.16	24.87	48.08	6.42	14	-	-	-		
N/A	22	102	Ingress	2026 JAN 23 11:30:02	2026 JAN 23 11:38:22	2026 JAN 23 11:40:46	644.00	85.78	99.70	101.83	-62.36	-38.69	-31.11	5.27	14	-	-	-		
N/A	22	102	Egress	2026 JAN 23 11:55:37	2026 JAN 23 11:57:57	2026 JAN 23 12:05:42	605.00	110.95	112.44	119.51	18.39	25.81	48.50	6.44	14	-	-	-		
N/A	23	102	Ingress	2026 JAN 23 13:27:47	2026 JAN 23 13:36:01	2026 JAN 23 13:38:20	633.00	56.67	70.77	72.88	-62.70	-39.41	-32.12	5.25	14	-	-	-		
N/A	23	102	Egress	2026 JAN 23 13:53:45	2026 JAN 23 13:56:00	2026 JAN 23 14:03:38	593.00	82.45	83.91	90.95	19.26	26.40	48.69	6.45	14	-	-	-		
N/A	24	102	Ingress	2026 JAN 23 15:25:41	2026 JAN 23 15:33:46	2026 JAN 23 15:36:01	620.00	27.76	41.84	43.94	-62.84	-40.07	-33.01	5.23	3	-	-	-	&mroOverlap; 	
N/A	24	102	Egress	2026 JAN 23 15:51:57	2026 JAN 23 15:54:08	2026 JAN 23 16:01:39	582.00	53.93	55.37	62.38	20.11	27.02	48.90	6.46	3	-	-	-	&mroOverlap; 	
N/A	25	102	Ingress	2026 JAN 23 17:23:36	2026 JAN 23 17:31:33	2026 JAN 23 17:33:43	607.00	-1.19	12.91	14.98	-63.01	-40.71	-33.93	5.21	14	-	-	-	&mroOverlap; 	
N/A	25	102	Egress	2026 JAN 23 17:50:13	2026 JAN 23 17:52:20	2026 JAN 23 17:59:43	570.00	25.44	26.86	33.87	21.12	27.80	49.22	6.48	14	-	-	-	&mroOverlap; 	
N/A	26	102	Ingress	2026 JAN 23 19:21:28	2026 JAN 23 19:29:17	2026 JAN 23 19:31:23	595.00	-30.25	-16.07	-14.01	-63.27	-41.45	-34.90	5.19	14	-	-	-	&mroOverlap; 	
N/A	26	102	Egress	2026 JAN 23 19:48:30	2026 JAN 23 19:50:33	2026 JAN 23 19:57:49	559.00	-3.03	-1.63	5.40	22.19	28.63	49.63	6.50	14	-	-	-	&mroOverlap; 	
N/A	27	102	Ingress	2026 JAN 23 21:19:18	2026 JAN 23 21:27:00	2026 JAN 23 21:29:03	585.00	-59.38	-45.05	-42.98	-63.58	-42.20	-35.83	5.17	14	-	-	-	&mroOverlap; 	
N/A	27	102	Egress	2026 JAN 23 21:46:44	2026 JAN 23 21:48:43	2026 JAN 23 21:55:52	548.00	-31.49	-30.11	-23.05	23.22	29.44	50.03	6.52	14	-	-	-	&mroOverlap; 	
N/A	28	102	Ingress	2026 JAN 23 23:17:06	2026 JAN 23 23:24:42	2026 JAN 23 23:26:42	576.00	-88.45	-73.99	-71.92	-63.85	-42.83	-36.65	5.15	3	-	-	-	&mroOverlap; 	
