Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,16535,0,0,0,1,0,2021 AUG 07 17:26:12,2021 AUG 07 17:44:05,2021 AUG 07 17:26:22,2021 AUG 07 17:44:05,N/A,N/A,2021 AUG 07 17:36:22,2021 AUG 07 17:44:05,2021 AUG 07 17:36:52,-61.699,-72.0009,2021 AUG 07 17:43:35,-50.525,-45.7087,2021 AUG 07 17:42:21,52.5999,1670,15.795,82.4121,45.3086,N/A,83.8687,128.9299,10,640,969,30,30,1063,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,463,300,894,1400002C000A028003C91E1E04270301000D000D00000000000000000000000000000000026201CF012C037E
1,1,2,0,4,16537,0,0,0,1,0,2021 AUG 07 21:22:11,2021 AUG 07 21:40:11,2021 AUG 07 21:22:21,2021 AUG 07 21:40:11,N/A,N/A,2021 AUG 07 21:32:21,2021 AUG 07 21:40:11,2021 AUG 07 21:32:51,-61.6115,-129.0705,2021 AUG 07 21:39:41,-50.0486,-102.4777,2021 AUG 07 21:38:26,53.0958,1642,15.8406,82.484,45.9711,N/A,85.1367,130.8565,10,640,975,30,30,1070,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,470,300,914,1400002C000A028003CF1E1E042E0301000D000D00000000000000000000000000000000026201D6012C0392
1,1,3,0,6,16539,0,0,0,1,0,2021 AUG 08 01:17:56,2021 AUG 08 01:36:04,2021 AUG 08 01:18:06,2021 AUG 08 01:36:04,N/A,N/A,2021 AUG 08 01:28:06,2021 AUG 08 01:36:04,2021 AUG 08 01:28:36,-61.7335,173.0159,2021 AUG 08 01:35:34,-49.7517,-159.9292,2021 AUG 08 01:34:17,53.5422,1617,15.8369,82.5557,46.7282,N/A,86.5858,133.0584,10,640,981,30,30,1078,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,478,300,936,1400002C000A028003D51E1E04360301000D000D00000000000000000000000000000000026201DE012C03A8
1,1,4,0,7,16540,0,0,0,1,0,2021 AUG 08 03:15:49,2021 AUG 08 03:34:01,2021 AUG 08 03:15:59,2021 AUG 08 03:34:01,N/A,N/A,2021 AUG 08 03:25:59,2021 AUG 08 03:34:01,2021 AUG 08 03:26:29,-61.7236,144.3633,2021 AUG 08 03:33:31,-49.715,171.9412,2021 AUG 08 03:32:13,53.7587,1606,15.8753,82.5916,47.1068,N/A,87.3104,134.1594,10,640,984,30,30,1082,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,482,300,947,1400002C000A028003D81E1E043A0301000D000D00000000000000000000000000000000026201E2012C03B3
1,1,5,0,10,16543,0,0,0,1,0,2021 AUG 08 09:09:46,2021 AUG 08 09:28:10,2021 AUG 08 09:09:56,2021 AUG 08 09:28:10,N/A,N/A,2021 AUG 08 09:19:56,2021 AUG 08 09:28:10,2021 AUG 08 09:20:26,-61.5441,58.9709,2021 AUG 08 09:27:40,-48.8291,86.9417,2021 AUG 08 09:26:19,54.5234,1557,15.9539,82.6994,48.2425,N/A,89.4841,137.4622,10,640,993,30,30,1094,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,494,300,980,1400002C000A028003E11E1E04460301000D000D00000000000000000000000000000000026201EE012C03D4
1,1,6,0,12,16545,0,0,0,1,0,2021 AUG 08 13:05:38,2021 AUG 08 13:24:08,2021 AUG 08 13:05:48,2021 AUG 08 13:24:08,N/A,N/A,2021 AUG 08 13:15:48,2021 AUG 08 13:24:08,2021 AUG 08 13:16:18,-61.591,1.3573,2021 AUG 08 13:23:38,-48.2663,29.1582,2021 AUG 08 13:22:16,54.953,1533,15.9297,82.7712,48.8103,N/A,90.5709,139.1137,10,640,998,30,30,1100,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,500,300,997,1400002C000A028003E61E1E044C0301000D000D00000000000000000000000000000000026201F4012C03E5
1,1,7,0,15,16548,0,0,0,1,0,2021 AUG 08 18:59:26,2021 AUG 08 19:18:11,2021 AUG 08 18:59:36,2021 AUG 08 19:18:11,N/A,N/A,2021 AUG 08 19:09:36,2021 AUG 08 19:18:11,2021 AUG 08 19:10:06,-61.4363,-84.1177,2021 AUG 08 19:17:41,-47.3599,-55.6931,2021 AUG 08 19:16:15,55.6709,1479,16.0164,82.879,50.23,N/A,93.2881,143.2422,10,640,1009,30,30,1115,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,515,300,783,1400002C000A028003F11E1E045B0301000D000D0000000000000000000000000000000002620203012C030F
1,1,8,0,16,16549,0,0,0,1,0,2021 AUG 08 20:57:27,2021 AUG 08 21:16:16,2021 AUG 08 20:57:37,2021 AUG 08 21:16:16,N/A,N/A,2021 AUG 08 21:07:37,2021 AUG 08 21:16:16,2021 AUG 08 21:08:07,-61.3639,-112.5483,2021 AUG 08 21:15:46,-47.0753,-83.9558,2021 AUG 08 21:14:19,55.9194,1460,16.0481,82.9149,50.6085,N/A,94.0126,144.3432,10,640,1012,30,30,1119,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,519,300,794,1400002C000A028003F41E1E045F0301000D000D0000000000000000000000000000000002620207012C031A
1,1,9,0,18,16551,0,0,0,1,0,2021 AUG 09 00:53:14,2021 AUG 09 01:12:15,2021 AUG 09 00:53:24,2021 AUG 09 01:12:15,N/A,N/A,2021 AUG 09 01:03:24,2021 AUG 09 01:12:15,2021 AUG 09 01:03:54,-61.4773,-170.4095,2021 AUG 09 01:11:45,-46.9369,-140.5475,2021 AUG 09 01:10:15,56.3757,1428,16.1033,82.9868,51.7443,N/A,96.1863,147.646,10,640,1021,30,30,1131,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,531,300,827,1400002C000A028003FD1E1E046B0301000D000D0000000000000000000000000000000002620213012C033B
1,1,10,0,20,16553,0,0,0,1,0,2021 AUG 09 04:49:03,2021 AUG 09 05:08:14,2021 AUG 09 04:49:13,2021 AUG 09 05:08:14,N/A,N/A,2021 AUG 09 04:59:13,2021 AUG 09 05:08:14,2021 AUG 09 04:59:43,-61.4064,132.4816,2021 AUG 09 05:07:44,-46.2003,162.4527,2021 AUG 09 05:06:12,56.8202,1392,16.1317,83.0586,52.6907,N/A,97.9977,150.3984,10,640,1029,30,30,1141,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,541,300,600,1400002C000A028004051E1E04750301000D000D000000000000000000000000000000000262021D012C0258
