S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2020 JUL 02 08:42:00,-67.1837,-8.1466,250.9681,3.2297,86.3095,5.0914e-15,86.3095
TGO,2020 JUL 02 08:30:00,-68.9454,-10.3816,381.0989,2.8864,86.3229,0.33144,86.6422

MRO,2020 JUL 03 16:30:00,-69.5163,-113.5368,249.8331,3.1428,84.7676,1.2821e-14,84.7676
TGO,2020 JUL 03 15:57:00,-70.0556,-109.9383,381.4973,2.8478,85.3855,0.32791,85.6987

MRO,2020 JUL 03 22:06:00,-67.6938,165.6707,252.995,3.205,85.7859,6.0431e-14,85.7859
TGO,2020 JUL 03 21:51:00,-70.4973,164.5541,380.0773,2.8875,84.8807,0.36228,85.2399

MRO,2020 JUL 05 22:45:00,-74.8489,172.0197,252.8299,2.9606,81.0746,1.4494e-14,81.0746
TGO,2020 JUL 05 23:00:00,-72.7165,171.6712,379.9339,3.1806,81.9877,0.5865,82.5394

MRO,2020 JUL 07 12:09:00,-75.67,-14.419,250.6916,2.9181,80.3123,1.1693e-14,80.3123
TGO,2020 JUL 07 12:21:00,-73.6496,-11.3441,381.2123,3.3178,80.6637,0.29141,80.9362

MRO,2020 JUL 10 16:48:00,-73.3715,-52.0004,251.0605,2.985,81.3261,2.2546e-14,81.3261
TGO,2020 JUL 10 17:00:00,-74.2118,-53.419,379.9348,3.085,80.4319,0.29852,80.7076

