MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2020 NOV 30 15:39:00,-34.7434,95.7863,253.0883,14.6947,41.5717,6.9972e-14,41.5717,2020 NOV 30 15:51:00,-38.5712,91.4159,378.9077,14.5981,41.916,0.71709,41.9273
2020 DEC 01 17:45:00,-47.958,75.9772,250.8032,14.7747,48.1124,1.1282e-13,48.1124,2020 DEC 01 17:27:00,-47.7897,79.3455,378.9444,14.7072,47.4453,0.67564,46.7721
2020 DEC 01 19:39:00,-41.788,47.5967,252.0669,14.7317,44.8238,1.4224e-14,44.8238,2020 DEC 01 19:24:00,-45.2929,49.1157,379.8974,14.5897,45.1371,0.55358,44.6055
2020 DEC 02 01:15:00,-43.6061,-34.0481,253.0343,14.7386,45.7382,5.618e-14,45.7382,2020 DEC 02 01:18:00,-45.7112,-37.4512,381.2282,14.5603,45.1333,1.2049,44.0527
2020 DEC 02 04:54:00,-60.7467,-84.9341,249.7065,14.8983,56.1468,5.8648e-14,56.1468,2020 DEC 02 05:18:00,-57.6126,-87.373,379.2022,15.125,55.8425,0.52999,55.7745
2020 DEC 03 05:15:00,-50.7604,-81.97,250.188,14.7936,49.9633,8.2973e-14,49.9633,2020 DEC 03 04:51:00,-52.3456,-79.2118,380.0334,14.5881,49.2863,0.73603,49.2446
2020 DEC 03 10:51:00,-51.9579,-163.6713,251.5815,14.7967,50.6722,6.379e-14,50.6722,2020 DEC 03 10:45:00,-53.1507,-165.4258,381.8777,14.5825,49.7715,1.0546,49.9318
2020 DEC 03 16:24:00,-63.4591,117.415,250.9646,14.9372,58.2603,1.778e-14,58.2603,2020 DEC 03 16:42:00,-61.8896,116.3004,378.3229,15.1547,58.5701,0.51674,58.5243
2020 DEC 06 07:57:00,-64.0236,-90.1083,248.8953,14.95,59.1709,1.7128e-14,59.1709,2020 DEC 06 07:36:00,-64.5052,-86.3157,379.0645,14.8622,59.0239,0.77657,59.0373
2020 DEC 06 13:33:00,-65.3314,-171.7237,250.6576,14.9592,60.0604,2.324e-14,60.0604,2020 DEC 06 13:30:00,-65.0107,-171.9969,381.8013,14.8922,59.5355,0.38985,59.4193
2020 DEC 08 06:39:00,-69.6673,-50.1379,251.1739,15.0644,63.5354,1.1901e-14,63.5354,2020 DEC 08 06:48:00,-69.4231,-49.958,379.7844,15.2225,64.0424,0.54887,64.0325
2020 DEC 08 12:15:00,-70.7223,-131.3313,251.6398,15.1017,64.3782,2.2935e-14,64.3782,2020 DEC 08 12:42:00,-69.9485,-134.6596,382.0849,15.3178,64.7925,0.49551,64.7895
2020 DEC 11 03:48:00,-71.2519,20.994,251.8529,15.1061,65.2486,7.2876e-15,65.2486,2020 DEC 11 03:36:00,-71.616,25.5467,380.1408,15.215,65.8744,0.54941,65.922
2020 DEC 11 09:24:00,-73.0361,-59.7121,249.6378,15.1758,66.6425,3.8726e-14,66.6425,2020 DEC 11 09:30:00,-72.2156,-58.6519,378.7782,15.3439,66.7535,0.38438,66.7987
2020 DEC 11 15:00:00,-74.1177,-140.8191,251.2997,15.2189,67.4918,2.818e-14,67.4918,2020 DEC 11 15:24:00,-72.5168,-143.296,381.8636,15.4431,67.3394,0.47435,67.3824
2020 DEC 15 16:12:00,-73.1479,-120.1775,250.4848,15.1956,67.6467,3.7901e-14,67.6467,2020 DEC 15 15:42:00,-73.2679,-116.5935,381.9956,14.9481,66.9067,0.36835,66.9325
2020 DEC 22 10:48:00,-76.2328,28.1299,252.1694,15.3386,71.3561,8.1089e-15,71.3561,2020 DEC 22 10:51:00,-74.5224,29.0845,380.338,15.4508,70.6994,0.38027,70.7478
2020 DEC 25 15:27:00,-73.0527,-13.0509,252.3998,15.1969,69.6501,1.2821e-14,69.6501,2020 DEC 25 15:30:00,-74.2002,-12.5817,378.6316,15.2769,70.6155,0.37686,70.6551
2020 DEC 25 21:03:00,-74.4134,-93.6104,249.1564,15.2769,70.793,3.2538e-14,70.793,2020 DEC 25 21:24:00,-73.9257,-96.9585,381.8311,15.3944,70.8872,0.38301,70.9299
