Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,213,40000,0,0,0,1,0,2026 NOV 11 00:30:47,2026 NOV 11 00:52:14,2026 NOV 11 00:30:57,2026 NOV 11 00:52:14,N/A,N/A,2026 NOV 11 00:38:17,2026 NOV 11 00:52:14,2026 NOV 11 00:51:44,-43.234,-135.5651,2026 NOV 11 00:38:47,-2.8685,-140.5313,2026 NOV 11 00:42:15,62.7411,528,6.0006,20.1806,80.3076,N/A,151.6157,231.4717,10,480,688,30,30,1277,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,837,300,1136,1400002C000A01E002B01E1E04FD0301000D000D0000000000000000000000000000000001C20345012C0470
1,1,2,0,214,40001,0,0,0,1,0,2026 NOV 11 02:29:21,2026 NOV 11 02:50:20,2026 NOV 11 02:29:31,2026 NOV 11 02:50:20,N/A,N/A,2026 NOV 11 02:36:51,2026 NOV 11 02:50:20,2026 NOV 11 02:49:50,-43.6937,-164.1594,2026 NOV 11 02:37:21,-4.9334,-169.1643,2026 NOV 11 02:40:33,62.4954,600,6.0153,20.2194,77.6576,N/A,146.5438,223.765,10,480,672,30,30,1249,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,809,300,1064,1400002C000A01E002A01E1E04E10301000D000D0000000000000000000000000000000001C20329012C0428
1,1,3,0,218,40005,0,0,0,1,0,2026 NOV 11 10:22:54,2026 NOV 11 10:42:34,2026 NOV 11 10:23:04,2026 NOV 11 10:42:34,N/A,N/A,2026 NOV 11 10:30:24,2026 NOV 11 10:42:34,2026 NOV 11 10:42:04,-45.6609,81.5711,2026 NOV 11 10:30:54,-11.3624,76.8211,2026 NOV 11 10:33:29,61.6191,810,6.0975,20.374,70.1809,N/A,132.2336,202.0212,10,480,635,30,30,1170,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,730,300,1124,1400002C000A01E0027B1E1E04920301000D000D0000000000000000000000000000000001C202DA012C0464
1,1,4,0,219,40006,0,0,0,1,0,2026 NOV 11 12:21:08,2026 NOV 11 12:40:34,2026 NOV 11 12:21:18,2026 NOV 11 12:40:34,N/A,N/A,2026 NOV 11 12:28:38,2026 NOV 11 12:40:34,2026 NOV 11 12:40:04,-45.8722,52.9365,2026 NOV 11 12:29:08,-12.4263,47.9385,2026 NOV 11 12:31:38,61.3762,848,6.0906,20.4126,68.8559,N/A,129.6976,198.1679,10,480,630,30,30,1156,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,716,300,1091,1400002C000A01E002761E1E04840301000D000D0000000000000000000000000000000001C202CC012C0443
1,1,5,0,221,40008,0,0,0,1,0,2026 NOV 11 16:17:43,2026 NOV 11 16:36:44,2026 NOV 11 16:17:53,2026 NOV 11 16:36:44,N/A,N/A,2026 NOV 11 16:25:13,2026 NOV 11 16:36:44,2026 NOV 11 16:36:14,-46.5816,-4.2775,2026 NOV 11 16:25:43,-14.6115,-9.3692,2026 NOV 11 16:28:03,60.9061,919,6.1083,20.4898,66.4899,N/A,125.169,191.287,10,480,620,30,30,1131,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,691,300,1031,1400002C000A01E0026C1E1E046B0301000D000D0000000000000000000000000000000001C202B3012C0407
1,1,6,0,223,40010,0,0,0,1,0,2026 NOV 11 20:14:14,2026 NOV 11 20:32:52,2026 NOV 11 20:14:24,2026 NOV 11 20:32:52,N/A,N/A,2026 NOV 11 20:21:44,2026 NOV 11 20:32:52,2026 NOV 11 20:32:22,-47.6028,-61.3695,2026 NOV 11 20:22:14,-16.9535,-66.4202,2026 NOV 11 20:24:25,60.4686,990,6.1425,20.567,64.3131,N/A,121.0028,184.9565,10,480,611,30,30,1108,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,668,300,976,1400002C000A01E002631E1E04540301000D000D0000000000000000000000000000000001C2029C012C03D0
1,1,7,0,224,40011,0,0,0,1,0,2026 NOV 11 22:12:24,2026 NOV 11 22:30:52,2026 NOV 11 22:12:34,2026 NOV 11 22:30:52,N/A,N/A,2026 NOV 11 22:19:54,2026 NOV 11 22:30:52,2026 NOV 11 22:30:22,-47.9801,-89.9396,2026 NOV 11 22:20:24,-17.8797,-94.7359,2026 NOV 11 22:22:31,60.2506,1020,6.1719,20.6055,63.3667,N/A,119.1913,182.2041,10,480,607,30,30,1098,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,658,300,952,1400002C000A01E0025F1E1E044A0301000D000D0000000000000000000000000000000001C20292012C03B8
1,1,8,0,226,40013,0,0,0,1,0,2026 NOV 12 02:08:44,2026 NOV 12 02:26:49,2026 NOV 12 02:08:54,2026 NOV 12 02:26:49,N/A,N/A,2026 NOV 12 02:16:14,2026 NOV 12 02:26:49,2026 NOV 12 02:26:19,-48.2851,-147.2203,2026 NOV 12 02:16:44,-19.5481,-152.2474,2026 NOV 12 02:18:44,59.7717,1081,6.1725,20.6826,61.1899,N/A,115.0251,175.8736,10,480,600,30,30,1075,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,635,300,899,1400002C000A01E002581E1E04330301000D000D0000000000000000000000000000000001C2027B012C0383
1,1,9,0,230,40017,0,0,0,1,0,2026 NOV 12 10:01:30,2026 NOV 12 10:19:02,2026 NOV 12 10:01:40,2026 NOV 12 10:19:02,N/A,N/A,2026 NOV 12 10:09:00,2026 NOV 12 10:19:02,2026 NOV 12 10:18:32,-50.0971,98.5969,2026 NOV 12 10:09:30,-23.3374,93.2993,2026 NOV 12 10:11:19,58.8802,1194,6.2128,20.8368,58.0667,N/A,109.0474,166.7908,10,480,589,30,30,1042,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,602,300,822,1400002C000A01E0024D1E1E04120301000D000D0000000000000000000000000000000001C2025A012C0336
1,1,10,0,231,40018,0,0,0,1,0,2026 NOV 12 11:59:34,2026 NOV 12 12:16:57,2026 NOV 12 11:59:44,2026 NOV 12 12:16:57,N/A,N/A,2026 NOV 12 12:07:04,2026 NOV 12 12:16:57,2026 NOV 12 12:16:27,-50.1808,69.9509,2026 NOV 12 12:07:34,-23.9246,64.7697,2026 NOV 12 12:09:21,58.6464,1217,6.2264,20.8753,57.2149,N/A,107.4171,164.3137,10,480,587,30,30,1033,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,593,300,802,1400002C000A01E0024B1E1E04090301000D000D0000000000000000000000000000000001C20251012C0322
