Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,37053,0,0,0,1,0,2026 MAR 14 16:29:48,2026 MAR 14 16:45:11,2026 MAR 14 16:29:58,2026 MAR 14 16:45:11,N/A,N/A,2026 MAR 14 16:37:18,2026 MAR 14 16:45:11,2026 MAR 14 16:37:48,31.1825,-30.0192,2026 MAR 14 16:44:41,48.0895,-44.2767,2026 MAR 14 16:43:24,52.8237,1641,16.1844,243.738,45.8579,N/A,85.6801,131.2851,10,480,816,30,30,913,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,473,300,1046,1400002C000A01E003301E1E03910301000D000D0000000000000000000000000000000001C201D9012C0416
1,1,2,0,4,37055,0,0,0,1,0,2026 MAR 14 20:25:55,2026 MAR 14 20:41:18,2026 MAR 14 20:26:05,2026 MAR 14 20:41:18,N/A,N/A,2026 MAR 14 20:33:25,2026 MAR 14 20:41:18,2026 MAR 14 20:33:55,32.01,-87.9543,2026 MAR 14 20:40:48,49.2811,-101.5756,2026 MAR 14 20:39:30,52.8016,1642,16.1931,243.8419,45.8579,N/A,85.6801,131.2851,10,480,815,30,30,913,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,473,300,1045,1400002C000A01E0032F1E1E03910301000D000D0000000000000000000000000000000001C201D9012C0415
1,1,3,0,5,37056,0,0,0,1,0,2026 MAR 14 22:23:53,2026 MAR 14 22:39:14,2026 MAR 14 22:24:03,2026 MAR 14 22:39:14,N/A,N/A,2026 MAR 14 22:31:23,2026 MAR 14 22:39:14,2026 MAR 14 22:31:53,32.3037,-116.8307,2026 MAR 14 22:38:44,49.2455,-130.9465,2026 MAR 14 22:37:27,52.7526,1647,16.1469,243.8939,45.6686,N/A,85.3178,130.7346,10,480,814,30,30,911,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,471,300,1040,1400002C000A01E0032E1E1E038F0301000D000D0000000000000000000000000000000001C201D7012C0410
1,1,4,0,6,37057,0,0,0,1,0,2026 MAR 15 00:21:52,2026 MAR 15 00:37:11,2026 MAR 15 00:22:02,2026 MAR 15 00:37:11,N/A,N/A,2026 MAR 15 00:29:22,2026 MAR 15 00:37:11,2026 MAR 15 00:29:52,32.5932,-145.71,2026 MAR 15 00:36:41,49.4704,-159.7011,2026 MAR 15 00:35:24,52.6445,1653,16.1425,243.9458,45.4793,N/A,84.9555,130.1842,10,480,812,30,30,909,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,469,300,1034,1400002C000A01E0032C1E1E038D0301000D000D0000000000000000000000000000000001C201D5012C040A
1,1,5,0,7,37058,0,0,0,1,0,2026 MAR 15 02:19:54,2026 MAR 15 02:35:12,2026 MAR 15 02:20:04,2026 MAR 15 02:35:12,N/A,N/A,2026 MAR 15 02:27:24,2026 MAR 15 02:35:12,2026 MAR 15 02:27:54,32.9203,-174.6262,2026 MAR 15 02:34:42,49.8157,171.5533,2026 MAR 15 02:33:26,52.5418,1657,16.1397,243.9978,45.3847,N/A,84.7744,129.9089,10,480,812,30,30,908,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,468,300,1032,1400002C000A01E0032C1E1E038C0301000D000D0000000000000000000000000000000001C201D4012C0408
1,1,6,0,13,37064,0,0,0,1,0,2026 MAR 15 14:07:59,2026 MAR 15 14:23:10,2026 MAR 15 14:08:09,2026 MAR 15 14:23:10,N/A,N/A,2026 MAR 15 14:15:29,2026 MAR 15 14:23:10,2026 MAR 15 14:15:59,34.6828,11.9939,2026 MAR 15 14:22:40,51.0549,-2.1877,2026 MAR 15 14:21:25,52.1329,1683,16.0358,244.3095,44.7222,N/A,83.5064,127.9823,10,480,806,30,30,901,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,461,300,1012,1400002C000A01E003261E1E03850301000D000D0000000000000000000000000000000001C201CD012C03F4
1,1,7,0,14,37065,0,0,0,1,0,2026 MAR 15 16:06:02,2026 MAR 15 16:21:11,2026 MAR 15 16:06:12,2026 MAR 15 16:21:11,N/A,N/A,2026 MAR 15 16:13:32,2026 MAR 15 16:21:11,2026 MAR 15 16:14:02,34.9368,-16.8914,2026 MAR 15 16:20:41,51.0241,-31.4133,2026 MAR 15 16:19:27,52.0353,1689,16.0008,244.3615,44.5329,N/A,83.1441,127.4318,10,480,805,30,30,899,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,459,300,1007,1400002C000A01E003251E1E03830301000D000D0000000000000000000000000000000001C201CB012C03EF
1,1,8,0,16,37067,0,0,0,1,0,2026 MAR 15 20:02:10,2026 MAR 15 20:17:17,2026 MAR 15 20:02:20,2026 MAR 15 20:17:17,N/A,N/A,2026 MAR 15 20:09:40,2026 MAR 15 20:17:17,2026 MAR 15 20:10:10,35.7009,-74.845,2026 MAR 15 20:16:47,51.5883,-89.6625,2026 MAR 15 20:15:33,51.9553,1693,15.9456,244.4655,44.3436,N/A,82.7818,126.8813,10,480,803,30,30,897,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,457,300,1001,1400002C000A01E003231E1E03810301000D000D0000000000000000000000000000000001C201C9012C03E9
1,1,9,0,18,37069,0,0,0,1,0,2026 MAR 15 23:58:06,2026 MAR 16 00:13:10,2026 MAR 15 23:58:16,2026 MAR 16 00:13:10,N/A,N/A,2026 MAR 16 00:05:36,2026 MAR 16 00:13:10,2026 MAR 16 00:06:06,36.2362,-132.606,2026 MAR 16 00:12:40,51.8991,-147.5522,2026 MAR 16 00:11:27,51.8047,1703,15.9108,244.5693,44.0597,N/A,82.2384,126.0556,10,480,801,30,30,894,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,454,300,993,1400002C000A01E003211E1E037E0301000D000D0000000000000000000000000000000001C201C6012C03E1
1,1,10,0,20,37071,0,0,0,1,0,2026 MAR 16 03:54:09,2026 MAR 16 04:09:10,2026 MAR 16 03:54:19,2026 MAR 16 04:09:10,N/A,N/A,2026 MAR 16 04:01:39,2026 MAR 16 04:09:10,2026 MAR 16 04:02:09,36.8042,169.5756,2026 MAR 16 04:08:40,52.2858,154.6493,2026 MAR 16 04:07:28,51.5655,1713,15.8842,244.6733,43.7757,N/A,81.695,125.2299,10,480,799,30,30,891,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,451,300,985,1400002C000A01E0031F1E1E037B0301000D000D0000000000000000000000000000000001C201C3012C03D9
