Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,38078,0,0,0,1,0,2026 JUN 06 16:12:46,2026 JUN 06 16:24:49,2026 JUN 06 16:12:56,2026 JUN 06 16:24:49,N/A,N/A,2026 JUN 06 16:20:16,2026 JUN 06 16:24:49,2026 JUN 06 16:20:46,-63.498,148.0136,2026 JUN 06 16:24:19,-62.6307,149.2446,2026 JUN 06 16:23:43,-1.7899,2492,21.9364,296.2626,26.9294,N/A,49.4517,76.2375,10,480,657,30,30,713,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,273,300,997,1400002C000A01E002911E1E02C90301000D000D0000000000000000000000000000000001C20111012C03E5
1,1,2,0,4,38080,0,0,0,1,0,2026 JUN 06 20:08:41,2026 JUN 06 20:20:44,2026 JUN 06 20:08:51,2026 JUN 06 20:20:44,N/A,N/A,2026 JUN 06 20:16:11,2026 JUN 06 20:20:44,2026 JUN 06 20:16:41,-63.3682,90.0512,2026 JUN 06 20:20:14,-62.6102,90.9038,2026 JUN 06 20:19:38,-1.3027,2491,21.8725,296.3614,26.9294,N/A,49.4517,76.2375,10,480,657,30,30,713,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,273,300,997,1400002C000A01E002911E1E02C90301000D000D0000000000000000000000000000000001C20111012C03E5
1,1,3,0,6,38082,0,0,0,1,0,2026 JUN 07 00:04:25,2026 JUN 07 00:16:29,2026 JUN 07 00:04:35,2026 JUN 07 00:16:29,N/A,N/A,2026 JUN 07 00:11:55,2026 JUN 07 00:16:29,2026 JUN 07 00:12:25,-63.2479,32.1819,2026 JUN 07 00:15:59,-62.2443,33.0966,2026 JUN 07 00:15:23,-0.83728,2492,21.8414,296.4601,27.0241,N/A,49.6329,76.5128,10,480,658,30,30,714,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,274,300,1000,1400002C000A01E002921E1E02CA0301000D000D0000000000000000000000000000000001C20112012C03E8
1,1,4,0,19,38095,0,0,0,1,0,2026 JUN 08 01:37:27,2026 JUN 08 01:49:31,2026 JUN 08 01:37:37,2026 JUN 08 01:49:31,N/A,N/A,2026 JUN 08 01:44:57,2026 JUN 08 01:49:31,2026 JUN 08 01:45:27,-62.1975,15.2578,2026 JUN 08 01:49:01,-60.593,15.5073,2026 JUN 08 01:48:24,2.1616,2492,21.5278,297.1017,27.0241,N/A,49.6329,76.5128,10,480,657,30,30,714,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,274,300,999,1400002C000A01E002911E1E02CA0301000D000D0000000000000000000000000000000001C20112012C03E7
1,1,5,0,21,38097,0,0,0,1,0,2026 JUN 08 05:33:25,2026 JUN 08 05:45:27,2026 JUN 08 05:33:35,2026 JUN 08 05:45:27,N/A,N/A,2026 JUN 08 05:40:55,2026 JUN 08 05:45:27,2026 JUN 08 05:41:25,-61.9915,-42.8363,2026 JUN 08 05:44:57,-60.8532,-43.4365,2026 JUN 08 05:44:21,2.6082,2491,21.4239,297.2003,26.8348,N/A,49.2706,75.9623,10,480,656,30,30,712,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,272,300,994,1400002C000A01E002901E1E02C80301000D000D0000000000000000000000000000000001C20110012C03E2
1,1,6,0,23,38099,0,0,0,1,0,2026 JUN 08 09:29:15,2026 JUN 08 09:41:19,2026 JUN 08 09:29:25,2026 JUN 08 09:41:19,N/A,N/A,2026 JUN 08 09:36:45,2026 JUN 08 09:41:19,2026 JUN 08 09:37:15,-61.8375,-100.7267,2026 JUN 08 09:40:49,-60.1308,-100.7786,2026 JUN 08 09:40:12,3.1071,2491,21.4258,297.2989,27.0241,N/A,49.6329,76.5128,10,480,657,30,30,714,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,274,300,999,1400002C000A01E002911E1E02CA0301000D000D0000000000000000000000000000000001C20112012C03E7
1,1,7,0,25,38101,0,0,0,1,0,2026 JUN 08 13:25:02,2026 JUN 08 13:37:05,2026 JUN 08 13:25:12,2026 JUN 08 13:37:05,N/A,N/A,2026 JUN 08 13:32:32,2026 JUN 08 13:37:05,2026 JUN 08 13:33:02,-61.6855,-158.5882,2026 JUN 08 13:36:35,-60.3367,-159.3728,2026 JUN 08 13:35:59,3.5628,2491,21.3428,297.3975,26.9294,N/A,49.4517,76.2375,10,480,657,30,30,713,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,273,300,997,1400002C000A01E002911E1E02C90301000D000D0000000000000000000000000000000001C20111012C03E5
1,1,8,0,31,38107,0,0,0,1,0,2026 JUN 09 01:12:34,2026 JUN 09 01:24:38,2026 JUN 09 01:12:44,2026 JUN 09 01:24:38,N/A,N/A,2026 JUN 09 01:20:04,2026 JUN 09 01:24:38,2026 JUN 09 01:20:34,-61.141,27.6058,2026 JUN 09 01:24:08,-60.2514,25.3746,2026 JUN 09 01:23:32,4.9429,2489,21.1325,297.693,27.0241,N/A,49.6329,76.5128,10,480,658,30,30,714,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,274,300,1000,1400002C000A01E002921E1E02CA0301000D000D0000000000000000000000000000000001C20112012C03E8
1,1,9,0,33,38109,0,0,0,1,0,2026 JUN 09 05:08:30,2026 JUN 09 05:20:34,2026 JUN 09 05:08:40,2026 JUN 09 05:20:34,N/A,N/A,2026 JUN 09 05:16:00,2026 JUN 09 05:20:34,2026 JUN 09 05:16:30,-60.902,-30.4747,2026 JUN 09 05:20:04,-59.0908,-31.4393,2026 JUN 09 05:19:28,5.3654,2488,21.1708,297.7916,27.0241,N/A,49.6329,76.5128,10,480,658,30,30,714,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,274,300,1000,1400002C000A01E002921E1E02CA0301000D000D0000000000000000000000000000000001C20112012C03E8
1,1,10,0,35,38111,0,0,0,1,0,2026 JUN 09 09:04:24,2026 JUN 09 09:16:28,2026 JUN 09 09:04:34,2026 JUN 09 09:16:28,N/A,N/A,2026 JUN 09 09:11:54,2026 JUN 09 09:16:28,2026 JUN 09 09:12:24,-60.7164,-88.3934,2026 JUN 09 09:15:58,-58.7541,-89.3614,2026 JUN 09 09:15:21,5.8617,2487,21.1344,297.89,27.0241,N/A,49.6329,76.5128,10,480,657,30,30,714,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,274,300,999,1400002C000A01E002911E1E02CA0301000D000D0000000000000000000000000000000001C20112012C03E7
