Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,33633,0,0,0,1,0,2025 JUN 07 16:57:37,2025 JUN 07 17:09:57,2025 JUN 07 16:57:47,2025 JUN 07 17:09:57,N/A,N/A,2025 JUN 07 17:05:07,2025 JUN 07 17:09:57,2025 JUN 07 17:05:37,-57.0601,113.379,2025 JUN 07 17:09:27,-60.7109,106.369,2025 JUN 07 17:08:48,-20.089,2412,14.4539,93.8722,28.5384,N/A,52.5311,80.9166,10,480,671,30,30,730,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,290,300,1045,1400002C000A01E0029F1E1E02DA0301000D000D0000000000000000000000000000000001C20122012C0415
1,1,2,0,4,33635,0,0,0,1,0,2025 JUN 07 20:53:25,2025 JUN 07 21:05:44,2025 JUN 07 20:53:35,2025 JUN 07 21:05:44,N/A,N/A,2025 JUN 07 21:00:55,2025 JUN 07 21:05:44,2025 JUN 07 21:01:25,-57.1778,55.728,2025 JUN 07 21:05:14,-60.8386,48.9547,2025 JUN 07 21:04:35,-19.7114,2415,14.4514,93.9448,28.4437,N/A,52.35,80.6413,10,480,670,30,30,729,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,289,300,1042,1400002C000A01E0029E1E1E02D90301000D000D0000000000000000000000000000000001C20121012C0412
1,1,3,0,6,33637,0,0,0,1,0,2025 JUN 08 00:49:22,2025 JUN 08 01:01:39,2025 JUN 08 00:49:32,2025 JUN 08 01:01:39,N/A,N/A,2025 JUN 08 00:56:52,2025 JUN 08 01:01:39,2025 JUN 08 00:57:22,-57.237,-1.8219,2025 JUN 08 01:01:09,-60.557,-8.7105,2025 JUN 08 01:00:31,-19.2535,2417,14.4342,94.0175,28.2544,N/A,51.9877,80.0909,10,480,669,30,30,727,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,287,300,1037,1400002C000A01E0029D1E1E02D70301000D000D0000000000000000000000000000000001C2011F012C040D
1,1,4,0,16,33647,0,0,0,1,0,2025 JUN 08 20:28:39,2025 JUN 08 20:40:55,2025 JUN 08 20:28:49,2025 JUN 08 20:40:55,N/A,N/A,2025 JUN 08 20:36:09,2025 JUN 08 20:40:55,2025 JUN 08 20:36:39,-57.7624,69.959,2025 JUN 08 20:40:25,-61.3485,64.3668,2025 JUN 08 20:39:46,-17.3378,2430,14.4364,94.3808,28.1598,N/A,51.8066,79.8156,10,480,667,30,30,726,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,286,300,1033,1400002C000A01E0029B1E1E02D60301000D000D0000000000000000000000000000000001C2011E012C0409
1,1,5,0,18,33649,0,0,0,1,0,2025 JUN 09 00:24:33,2025 JUN 09 00:36:47,2025 JUN 09 00:24:43,2025 JUN 09 00:36:47,N/A,N/A,2025 JUN 09 00:32:03,2025 JUN 09 00:36:47,2025 JUN 09 00:32:33,-57.8097,12.4442,2025 JUN 09 00:36:17,-61.0124,6.6752,2025 JUN 09 00:35:39,-16.8774,2433,14.4167,94.4534,27.9705,N/A,51.4443,79.2652,10,480,666,30,30,724,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,284,300,1028,1400002C000A01E0029A1E1E02D40301000D000D0000000000000000000000000000000001C2011C012C0404
1,1,6,0,21,33652,0,0,0,1,0,2025 JUN 09 06:18:25,2025 JUN 09 06:30:38,2025 JUN 09 06:18:35,2025 JUN 09 06:30:38,N/A,N/A,2025 JUN 09 06:25:55,2025 JUN 09 06:30:38,2025 JUN 09 06:26:25,-58.0085,-74.1625,2025 JUN 09 06:30:08,-61.159,-79.7105,2025 JUN 09 06:29:30,-16.3324,2436,14.3978,94.5625,27.8759,N/A,51.2631,78.9899,10,480,665,30,30,723,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,283,300,1025,1400002C000A01E002991E1E02D30301000D000D0000000000000000000000000000000001C2011B012C0401
1,1,7,0,23,33654,0,0,0,1,0,2025 JUN 09 10:14:12,2025 JUN 09 10:26:24,2025 JUN 09 10:14:22,2025 JUN 09 10:26:24,N/A,N/A,2025 JUN 09 10:21:42,2025 JUN 09 10:26:24,2025 JUN 09 10:22:12,-58.0546,-131.6484,2025 JUN 09 10:25:54,-60.6209,-137.682,2025 JUN 09 10:25:17,-15.9054,2438,14.3578,94.6352,27.7812,N/A,51.082,78.7147,10,480,665,30,30,722,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,282,300,1023,1400002C000A01E002991E1E02D20301000D000D0000000000000000000000000000000001C2011A012C03FF
1,1,8,0,29,33660,0,0,0,1,0,2025 JUN 09 22:01:46,2025 JUN 09 22:13:58,2025 JUN 09 22:01:56,2025 JUN 09 22:13:58,N/A,N/A,2025 JUN 09 22:09:16,2025 JUN 09 22:13:58,2025 JUN 09 22:09:46,-58.3248,55.4871,2025 JUN 09 22:13:28,-61.5372,50.8617,2025 JUN 09 22:12:50,-14.7093,2445,14.4058,94.8533,27.7812,N/A,51.082,78.7147,10,480,664,30,30,722,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,282,300,1022,1400002C000A01E002981E1E02D20301000D000D0000000000000000000000000000000001C2011A012C03FE
1,1,9,0,31,33662,0,0,0,1,0,2025 JUN 10 01:57:43,2025 JUN 10 02:09:53,2025 JUN 10 01:57:53,2025 JUN 10 02:09:53,N/A,N/A,2025 JUN 10 02:05:13,2025 JUN 10 02:09:53,2025 JUN 10 02:05:43,-58.3688,-2.0369,2025 JUN 10 02:09:23,-60.979,-7.1257,2025 JUN 10 02:08:46,-14.2475,2447,14.3669,94.926,27.5919,N/A,50.7197,78.1642,10,480,663,30,30,720,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,280,300,1017,1400002C000A01E002971E1E02D00301000D000D0000000000000000000000000000000001C20118012C03F9
1,1,10,0,34,33665,0,0,0,1,0,2025 JUN 10 07:51:30,2025 JUN 10 08:03:40,2025 JUN 10 07:51:40,2025 JUN 10 08:03:40,N/A,N/A,2025 JUN 10 07:59:00,2025 JUN 10 08:03:40,2025 JUN 10 07:59:30,-58.5472,-88.5967,2025 JUN 10 08:03:10,-61.0886,-93.5218,2025 JUN 10 08:02:33,-13.7073,2449,14.3464,95.0351,27.5919,N/A,50.7197,78.1642,10,480,663,30,30,720,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,280,300,1017,1400002C000A01E002971E1E02D00301000D000D0000000000000000000000000000000001C20118012C03F9
